chrom	start	end	GC
chr20	48400000	48500000	0.47996
chr20	48500000	48600000	0.4948
chr20	48600000	48700000	0.51975
chr20	48700000	48800000	0.49206
chr20	48800000	48900000	0.46933
chr20	48900000	49000000	0.44826
chr20	49000000	49100000	0.42099
chr20	49100000	49200000	0.44117
chr20	49200000	49300000	0.46398
chr20	49300000	49400000	0.47312
chr20	49400000	49500000	0.48081
chr20	49500000	49600000	0.47108
chr20	49600000	49700000	0.4471
chr20	49700000	49800000	0.46045
chr20	49800000	49900000	0.45638
chr20	49900000	50000000	0.49191
chr20	50000000	50100000	0.50902
chr20	50100000	50200000	0.50888
chr20	50200000	50300000	0.52314
chr20	50300000	50400000	0.50269
chr20	50400000	50500000	0.47663
chr20	50500000	50600000	0.45304
chr20	50600000	50700000	0.51196
chr20	50700000	50800000	0.46036
chr20	50800000	50900000	0.49733
chr20	50900000	51000000	0.43497
chr20	51000000	51100000	0.47387
chr20	51100000	51200000	0.45252
chr20	51200000	51300000	0.45506
chr20	51300000	51400000	0.48104
chr20	51400000	51500000	0.48275
chr20	51500000	51600000	0.47614
chr20	51600000	51700000	0.46757
chr20	51700000	51800000	0.4668
chr20	51800000	51900000	0.46103
chr20	51900000	52000000	0.44259
chr20	52000000	52100000	0.43546
chr20	52100000	52200000	0.442
chr20	52200000	52300000	0.4137
chr20	52300000	52400000	0.40396
chr20	52400000	52500000	0.41136
chr20	52500000	52600000	0.39363
chr20	52600000	52700000	0.40807
chr20	52700000	52800000	0.39195
chr20	52800000	52900000	0.39553
chr20	52900000	53000000	0.41052
chr20	53000000	53100000	0.40723
chr20	53100000	53200000	0.41442
chr20	53200000	53300000	0.42258
chr20	53300000	53400000	0.43109
chr20	53400000	53500000	0.42959
chr20	53500000	53600000	0.44237
chr20	53600000	53700000	0.4468
chr20	53700000	53800000	0.44563
chr20	53800000	53900000	0.42911
chr20	53900000	54000000	0.41684
chr20	54000000	54100000	0.41445
chr20	54100000	54200000	0.41919
chr20	54200000	54300000	0.39987
chr20	54300000	54400000	0.37667
chr20	54400000	54500000	0.39003
chr20	54500000	54600000	0.38748
chr20	54600000	54700000	0.41987
chr20	54700000	54800000	0.38163
chr20	54800000	54900000	0.38444
chr20	54900000	55000000	0.3738
chr20	55000000	55100000	0.38025
chr20	55100000	55200000	0.37366
chr20	55200000	55300000	0.3696
chr20	55300000	55400000	0.37308
chr20	55400000	55500000	0.37347
chr20	55500000	55600000	0.37469
chr20	55600000	55700000	0.38225
chr20	55700000	55800000	0.38832
chr20	55800000	55900000	0.38104
chr20	55900000	56000000	0.40583
chr20	56000000	56100000	0.3976
chr20	56100000	56200000	0.42121
chr20	56200000	56300000	0.42538
chr20	56300000	56400000	0.43585
chr20	56400000	56500000	0.44147
chr20	56500000	56600000	0.46745
chr20	56600000	56700000	0.48815
chr20	56700000	56800000	0.47493
chr20	56800000	56900000	0.47837
chr20	56900000	57000000	0.46908
chr20	57000000	57100000	0.48226
chr20	57100000	57200000	0.49855
chr20	57200000	57300000	0.49405
chr20	57300000	57400000	0.46736
chr20	57400000	57500000	0.52125
chr20	57500000	57600000	0.49012
chr20	57600000	57700000	0.50836
chr20	57700000	57800000	0.4928
chr20	57800000	57900000	0.47998
chr20	57900000	58000000	0.48551
chr20	58000000	58100000	0.4619
chr20	58100000	58200000	0.4744
chr20	58200000	58300000	0.43953
chr20	58300000	58400000	0.43036
chr20	58400000	58500000	0.44902
chr20	58500000	58600000	0.47724
chr20	58600000	58700000	0.4871
chr20	58700000	58800000	0.48435
chr20	58800000	58900000	0.4871
chr20	58900000	59000000	0.43455
chr20	59000000	59100000	0.44177
chr20	59100000	59200000	0.45975
chr20	59200000	59300000	0.43411
chr20	59300000	59400000	0.49131
chr20	59400000	59500000	0.47683
chr20	59500000	59600000	0.45147
chr20	59600000	59700000	0.47214
chr20	59700000	59800000	0.47611
chr20	59800000	59900000	0.40475
chr20	59900000	60000000	0.39426
chr20	60000000	60100000	0.45358
chr20	60100000	60200000	0.42031
chr20	60200000	60300000	0.45158
chr20	60300000	60400000	0.43861
chr20	60400000	60500000	0.42908
chr20	60500000	60600000	0.41013
chr20	60600000	60700000	0.42816
chr20	60700000	60800000	0.41811
chr20	60800000	60900000	0.42728
chr20	60900000	61000000	0.44164
chr20	61000000	61100000	0.46506
chr20	61100000	61200000	0.46175
chr20	61200000	61300000	0.49648
chr20	61300000	61400000	0.49381
chr20	61400000	61500000	0.47331
chr20	61500000	61600000	0.51245
chr20	61600000	61700000	0.52764
chr20	61700000	61800000	0.52873
chr20	61800000	61900000	0.55298
chr20	61900000	62000000	0.54634
chr20	62000000	62100000	0.5182
chr20	62100000	62200000	0.53528
chr20	62200000	62300000	0.55371
chr20	62300000	62400000	0.60934
chr20	62400000	62500000	0.60891
chr20	62500000	62600000	0.59548
chr20	62600000	62700000	0.56962
chr20	62700000	62800000	0.5668
chr20	62800000	62900000	0.54837
chr20	62900000	63000000	0.53645
chr20	63000000	63100000	0.55651
chr20	63100000	63200000	0.55886
chr20	63200000	63300000	0.58085
chr20	63300000	63400000	0.58957
chr20	63400000	63500000	0.62192
chr20	63500000	63600000	0.58969
chr20	63600000	63700000	0.56839
chr20	63700000	63800000	0.54307
chr20	63800000	63900000	0.56128
chr20	63900000	64000000	0.55244
chr20	64000000	64100000	0.58635
chr20	64100000	64200000	0.53842
chr20	64200000	64300000	0.50587
chr20	64300000	64400000	0.42482512365733016
chr20	64400000	64444167	
chr21	0	100000	
chr21	100000	200000	
chr21	200000	300000	
chr21	300000	400000	
chr21	400000	500000	
chr21	500000	600000	
chr21	600000	700000	
chr21	700000	800000	
chr21	800000	900000	
chr21	900000	1000000	
chr21	1000000	1100000	
chr21	1100000	1200000	
chr21	1200000	1300000	
chr21	1300000	1400000	
chr21	1400000	1500000	
chr21	1500000	1600000	
chr21	1600000	1700000	
chr21	1700000	1800000	
chr21	1800000	1900000	
chr21	1900000	2000000	
chr21	2000000	2100000	
chr21	2100000	2200000	
chr21	2200000	2300000	
chr21	2300000	2400000	
chr21	2400000	2500000	
chr21	2500000	2600000	
chr21	2600000	2700000	
chr21	2700000	2800000	
chr21	2800000	2900000	
chr21	2900000	3000000	
chr21	3000000	3100000	
chr21	3100000	3200000	
chr21	3200000	3300000	
chr21	3300000	3400000	
chr21	3400000	3500000	
chr21	3500000	3600000	
chr21	3600000	3700000	
chr21	3700000	3800000	
chr21	3800000	3900000	
chr21	3900000	4000000	
chr21	4000000	4100000	
chr21	4100000	4200000	
chr21	4200000	4300000	
chr21	4300000	4400000	
chr21	4400000	4500000	
chr21	4500000	4600000	
chr21	4600000	4700000	
chr21	4700000	4800000	
chr21	4800000	4900000	
chr21	4900000	5000000	
chr21	5000000	5100000	0.5603888888888889
chr21	5100000	5200000	0.555580714307279
chr21	5200000	5300000	0.38081763259068224
chr21	5300000	5400000	0.37091429915132856
chr21	5400000	5500000	0.3567215150574356
chr21	5500000	5600000	0.40386
chr21	5600000	5700000	0.436
chr21	5700000	5800000	0.4047016425543439
chr21	5800000	5900000	0.3968253968253968
chr21	5900000	6000000	0.4164
chr21	6000000	6100000	0.53163
chr21	6100000	6200000	0.5702367567743722
chr21	6200000	6300000	0.40446129370747724
chr21	6300000	6400000	0.40597737451137744
chr21	6400000	6500000	0.5267520827032526
chr21	6500000	6600000	0.5139247452638406
chr21	6600000	6700000	0.3983586129850041
chr21	6700000	6800000	0.40564
chr21	6800000	6900000	0.42923
chr21	6900000	7000000	0.40306
chr21	7000000	7100000	0.40935
chr21	7100000	7200000	0.42358
chr21	7200000	7300000	0.37252
chr21	7300000	7400000	0.3915
chr21	7400000	7500000	0.41272
chr21	7500000	7600000	0.39774
chr21	7600000	7700000	0.4142262540021345
chr21	7700000	7800000	0.46566607460035525
chr21	7800000	7900000	0.4327411553554589
chr21	7900000	8000000	0.3818928478173143
chr21	8000000	8100000	0.3653
chr21	8100000	8200000	0.40998
chr21	8200000	8300000	0.5996719698212235
chr21	8300000	8400000	0.4513697783868178
chr21	8400000	8500000	0.563032061912659
chr21	8500000	8600000	0.36886913961875323
chr21	8600000	8700000	0.37461
chr21	8700000	8800000	0.4262
chr21	8800000	8900000	0.40821440118239344
chr21	8900000	9000000	0.45976410868916096
chr21	9000000	9100000	0.46911
chr21	9100000	9200000	0.3920821755284274
chr21	9200000	9300000	0.3662752953833027
chr21	9300000	9400000	0.4144899731667164
chr21	9400000	9500000	
chr21	9500000	9600000	0.43342437926348876
chr21	9600000	9700000	0.41057
chr21	9700000	9800000	0.42309
chr21	9800000	9900000	0.44832
chr21	9900000	10000000	0.34298
chr21	10000000	10100000	0.33211
chr21	10100000	10200000	0.43081238907654434
chr21	10200000	10300000	0.23525454137699037
chr21	10300000	10400000	0.430787731423361
chr21	10400000	10500000	0.38674
chr21	10500000	10600000	0.39255
chr21	10600000	10700000	0.39951
chr21	10700000	10800000	0.39644
chr21	10800000	10900000	0.36102204408817634
chr21	10900000	11000000	0.3693493493493494
chr21	11000000	11100000	0.37258517034068134
chr21	11100000	11200000	0.3809136546184739
chr21	11200000	11300000	0.38841
chr21	11300000	11400000	0.38843
chr21	11400000	11500000	0.38872
chr21	11500000	11600000	0.38836
chr21	11600000	11700000	0.38856
chr21	11700000	11800000	0.3882
chr21	11800000	11900000	0.38851
chr21	11900000	12000000	0.38867
chr21	12000000	12100000	0.38838
chr21	12100000	12200000	0.38855
chr21	12200000	12300000	0.3874899598393574
chr21	12300000	12400000	0.3846
chr21	12400000	12500000	0.38595
chr21	12500000	12600000	0.38647
chr21	12600000	12700000	0.38604
chr21	12700000	12800000	0.3872
chr21	12800000	12900000	0.3866
chr21	12900000	13000000	0.377
chr21	13000000	13100000	0.37409
chr21	13100000	13200000	0.37682
chr21	13200000	13300000	0.3567
chr21	13300000	13400000	0.38823
chr21	13400000	13500000	0.3781
chr21	13500000	13600000	0.36418
chr21	13600000	13700000	0.41125
chr21	13700000	13800000	0.41735
chr21	13800000	13900000	0.44368
chr21	13900000	14000000	0.40033
chr21	14000000	14100000	0.46243
chr21	14100000	14200000	0.36567
chr21	14200000	14300000	0.3644
chr21	14300000	14400000	0.35881
chr21	14400000	14500000	0.36733
chr21	14500000	14600000	0.36164
chr21	14600000	14700000	0.36953
chr21	14700000	14800000	0.36574
chr21	14800000	14900000	0.37699
chr21	14900000	15000000	0.37735
chr21	15000000	15100000	0.3688
chr21	15100000	15200000	0.38678
chr21	15200000	15300000	0.39134
chr21	15300000	15400000	0.37183
chr21	15400000	15500000	0.37878
chr21	15500000	15600000	0.37695
chr21	15600000	15700000	0.36872
chr21	15700000	15800000	0.3722
chr21	15800000	15900000	0.34798
chr21	15900000	16000000	0.36885
chr21	16000000	16100000	0.35536
chr21	16100000	16200000	0.36425
chr21	16200000	16300000	0.35307
chr21	16300000	16400000	0.34903
chr21	16400000	16500000	0.34648
chr21	16500000	16600000	0.35097
chr21	16600000	16700000	0.35789
chr21	16700000	16800000	0.35844
chr21	16800000	16900000	0.35907
chr21	16900000	17000000	0.34922
chr21	17000000	17100000	0.36457
chr21	17100000	17200000	0.38587
chr21	17200000	17300000	0.37432
chr21	17300000	17400000	0.4009
chr21	17400000	17500000	0.41405
chr21	17500000	17600000	0.40157
chr21	17600000	17700000	0.40754
chr21	17700000	17800000	0.4039
chr21	17800000	17900000	0.38789
chr21	17900000	18000000	0.38883
chr21	18000000	18100000	0.37111
chr21	18100000	18200000	0.36336
chr21	18200000	18300000	0.35964
chr21	18300000	18400000	0.34687
chr21	18400000	18500000	0.3521
chr21	18500000	18600000	0.35452
chr21	18600000	18700000	0.34084
chr21	18700000	18800000	0.36622
chr21	18800000	18900000	0.35912
chr21	18900000	19000000	0.35192
chr21	19000000	19100000	0.35472
chr21	19100000	19200000	0.3547
chr21	19200000	19300000	0.34382
chr21	19300000	19400000	0.33361
chr21	19400000	19500000	0.35959
chr21	19500000	19600000	0.3516
chr21	19600000	19700000	0.34497
chr21	19700000	19800000	0.34286
chr21	19800000	19900000	0.34516
chr21	19900000	20000000	0.34761
chr21	20000000	20100000	0.35525
chr21	20100000	20200000	0.35065
chr21	20200000	20300000	0.34552
chr21	20300000	20400000	0.34262
chr21	20400000	20500000	0.35869
chr21	20500000	20600000	0.35285
chr21	20600000	20700000	0.35854
chr21	20700000	20800000	0.36322
chr21	20800000	20900000	0.35609
chr21	20900000	21000000	0.35819
chr21	21000000	21100000	0.35313
chr21	21100000	21200000	0.34237
chr21	21200000	21300000	0.34152
chr21	21300000	21400000	0.34131
chr21	21400000	21500000	0.3345
chr21	21500000	21600000	0.3422
chr21	21600000	21700000	0.35115
chr21	21700000	21800000	0.34804
chr21	21800000	21900000	0.35311
chr21	21900000	22000000	0.35611
chr21	22000000	22100000	0.35537
chr21	22100000	22200000	0.34903
chr21	22200000	22300000	0.3425
chr21	22300000	22400000	0.34619
chr21	22400000	22500000	0.35263
chr21	22500000	22600000	0.35308
chr21	22600000	22700000	0.34869
chr21	22700000	22800000	0.35168
chr21	22800000	22900000	0.35258
chr21	22900000	23000000	0.34665
chr21	23000000	23100000	0.34021
chr21	23100000	23200000	0.33887
chr21	23200000	23300000	0.33942
chr21	23300000	23400000	0.34607
chr21	23400000	23500000	0.34322
chr21	23500000	23600000	0.33665
chr21	23600000	23700000	0.3491
chr21	23700000	23800000	0.36715
chr21	23800000	23900000	0.38268
chr21	23900000	24000000	0.37436
chr21	24000000	24100000	0.35828
chr21	24100000	24200000	0.33612
chr21	24200000	24300000	0.34451
chr21	24300000	24400000	0.34251
chr21	24400000	24500000	0.34771
chr21	24500000	24600000	0.35609
chr21	24600000	24700000	0.35001
chr21	24700000	24800000	0.34626
chr21	24800000	24900000	0.35698
chr21	24900000	25000000	0.36642
chr21	25000000	25100000	0.36521
chr21	25100000	25200000	0.36696
chr21	25200000	25300000	0.35203
chr21	25300000	25400000	0.36961
chr21	25400000	25500000	0.37719
chr21	25500000	25600000	0.38249
chr21	25600000	25700000	0.40327
chr21	25700000	25800000	0.38703
chr21	25800000	25900000	0.41504
chr21	25900000	26000000	0.39879
chr21	26000000	26100000	0.39329
chr21	26100000	26200000	0.40627
chr21	26200000	26300000	0.39013
chr21	26300000	26400000	0.38312
chr21	26400000	26500000	0.3857
chr21	26500000	26600000	0.37518
chr21	26600000	26700000	0.36571
chr21	26700000	26800000	0.38755
chr21	26800000	26900000	0.3869
chr21	26900000	27000000	0.37925
chr21	27000000	27100000	0.37127
chr21	27100000	27200000	0.36106
chr21	27200000	27300000	0.35343
chr21	27300000	27400000	0.35998
chr21	27400000	27500000	0.36548
chr21	27500000	27600000	0.35991
chr21	27600000	27700000	0.35278
chr21	27700000	27800000	0.36713
chr21	27800000	27900000	0.3656
chr21	27900000	28000000	0.35889
chr21	28000000	28100000	0.3672
chr21	28100000	28200000	0.36421
chr21	28200000	28300000	0.35799
chr21	28300000	28400000	0.36622
chr21	28400000	28500000	0.3752
chr21	28500000	28600000	0.37186
chr21	28600000	28700000	0.38661
chr21	28700000	28800000	0.3973
chr21	28800000	28900000	0.38823
chr21	28900000	29000000	0.37756
chr21	29000000	29100000	0.4127
chr21	29100000	29200000	0.40507
chr21	29200000	29300000	0.39533
chr21	29300000	29400000	0.40178
chr21	29400000	29500000	0.40174
chr21	29500000	29600000	0.38887
chr21	29600000	29700000	0.38799
chr21	29700000	29800000	0.38587
chr21	29800000	29900000	0.37495
chr21	29900000	30000000	0.36187
chr21	30000000	30100000	0.36896
chr21	30100000	30200000	0.36883
chr21	30200000	30300000	0.37063
chr21	30300000	30400000	0.37147
chr21	30400000	30500000	0.36367
chr21	30500000	30600000	0.35271
chr21	30600000	30700000	0.37271
chr21	30700000	30800000	0.35784
chr21	30800000	30900000	0.38061
chr21	30900000	31000000	0.3945
chr21	31000000	31100000	0.41342
chr21	31100000	31200000	0.42578
chr21	31200000	31300000	0.42332
chr21	31300000	31400000	0.43371
chr21	31400000	31500000	0.45437
chr21	31500000	31600000	0.46383
chr21	31600000	31700000	0.42655
chr21	31700000	31800000	0.4213063919175753
chr21	31800000	31900000	0.43953
chr21	31900000	32000000	0.45869
chr21	32000000	32100000	0.44925
chr21	32100000	32200000	0.42204
chr21	32200000	32300000	0.42805
chr21	32300000	32400000	0.46314
chr21	32400000	32500000	0.4665
chr21	32500000	32600000	0.45492
chr21	32600000	32700000	0.39814
chr21	32700000	32800000	0.39683
chr21	32800000	32900000	0.42352
chr21	32900000	33000000	0.43031
chr21	33000000	33100000	0.47912
chr21	33100000	33200000	0.45321
chr21	33200000	33300000	0.44873
chr21	33300000	33400000	0.43355
chr21	33400000	33500000	0.45456
chr21	33500000	33600000	0.40639
chr21	33600000	33700000	0.41258
chr21	33700000	33800000	0.39342
chr21	33800000	33900000	0.46276
chr21	33900000	34000000	0.43974
chr21	34000000	34100000	0.42479
chr21	34100000	34200000	0.42642
chr21	34200000	34300000	0.43263
chr21	34300000	34400000	0.44932
chr21	34400000	34500000	0.43814
chr21	34500000	34600000	0.44264
chr21	34600000	34700000	0.44634
chr21	34700000	34800000	0.44705
chr21	34800000	34900000	0.44873
chr21	34900000	35000000	0.4227
chr21	35000000	35100000	0.41982
chr21	35100000	35200000	0.40606
chr21	35200000	35300000	0.40325
chr21	35300000	35400000	0.40512
chr21	35400000	35500000	0.40213
chr21	35500000	35600000	0.40554
chr21	35600000	35700000	0.40645
chr21	35700000	35800000	0.4107
chr21	35800000	35900000	0.42744
chr21	35900000	36000000	0.42325
chr21	36000000	36100000	0.44807
chr21	36100000	36200000	0.46558
chr21	36200000	36300000	0.46909
chr21	36300000	36400000	0.43898
chr21	36400000	36500000	0.48004
chr21	36500000	36600000	0.45422
chr21	36600000	36700000	0.46593
chr21	36700000	36800000	0.47798
chr21	36800000	36900000	0.43154
chr21	36900000	37000000	0.45637
chr21	37000000	37100000	0.42462
chr21	37100000	37200000	0.38794
chr21	37200000	37300000	0.45029
chr21	37300000	37400000	0.40542
chr21	37400000	37500000	0.37493
chr21	37500000	37600000	0.44386
chr21	37600000	37700000	0.4356
chr21	37700000	37800000	0.44499
chr21	37800000	37900000	0.43476
chr21	37900000	38000000	0.41688
chr21	38000000	38100000	0.41785
chr21	38100000	38200000	0.39912
chr21	38200000	38300000	0.41449
chr21	38300000	38400000	0.43125
chr21	38400000	38500000	0.42386
chr21	38500000	38600000	0.41022
chr21	38600000	38700000	0.42831
chr21	38700000	38800000	0.43469
chr21	38800000	38900000	0.42652
chr21	38900000	39000000	0.4706570657065707
chr21	39000000	39100000	0.46757
chr21	39100000	39200000	0.42796
chr21	39200000	39300000	0.37546
chr21	39300000	39400000	0.45291
chr21	39400000	39500000	0.40656
chr21	39500000	39600000	0.42888
chr21	39600000	39700000	0.44527
chr21	39700000	39800000	0.4313
chr21	39800000	39900000	0.42958
chr21	39900000	40000000	0.44084
chr21	40000000	40100000	0.43286
chr21	40100000	40200000	0.43184
chr21	40200000	40300000	0.41032
chr21	40300000	40400000	0.38512
chr21	40400000	40500000	0.39016
chr21	40500000	40600000	0.40149
chr21	40600000	40700000	0.41325
chr21	40700000	40800000	0.4039
chr21	40800000	40900000	0.42297
chr21	40900000	41000000	0.41054
chr21	41000000	41100000	0.42627
chr21	41100000	41200000	0.46545
chr21	41200000	41300000	0.44424
chr21	41300000	41400000	0.46877
chr21	41400000	41500000	0.477
chr21	41500000	41600000	0.4641341341341341
chr21	41600000	41700000	0.49458
chr21	41700000	41800000	0.5026
chr21	41800000	41900000	0.5074252227566827
chr21	41900000	42000000	0.47042
chr21	42000000	42100000	0.50284
chr21	42100000	42200000	0.50096
chr21	42200000	42300000	0.50994
chr21	42300000	42400000	0.49554
chr21	42400000	42500000	0.48034
chr21	42500000	42600000	0.49776
chr21	42600000	42700000	0.5135913591359136
chr21	42700000	42800000	0.49947
chr21	42800000	42900000	0.49382
chr21	42900000	43000000	0.47637
chr21	43000000	43100000	0.51038
chr21	43100000	43200000	0.50537
chr21	43200000	43300000	0.5398
